-2.00008,50,-3.14159
-3.00008,50,-3.14159
-4.00008,50,-3.14159
-5.00008,50,-3.14159
-6.00008,50,-3.14159
-7.00008,50,-3.14159
-8.00008,50,-3.14159
-9.00008,50,-3.14159
-10.0001,50,-3.14159
-11.0001,50,-3.14159
-12.0001,50,-3.14159
-13.0001,50,-3.14159
-14.0001,50,-3.14159
-15.0001,50,-3.14159
-16.0001,50,-3.14159
-17.0001,50,-3.14159
-18.0001,50,-3.14159
-19.0001,50,-3.14159
-20.0001,50,-3.14159
-21.0001,50,-3.14159
-22.0001,50,-3.14159
-23.0001,50,-3.14159
-24.0001,50,-3.14159
-25.0001,50,-3.14159
-26.0001,50,-3.14159
-27.0001,50,-3.14159
-28.0001,50,-3.14159
-29.0001,50,-3.14159
-30.0001,49.9999,-3.14159
-31.0001,49.9999,-3.14159
-32.0001,49.9999,-3.14159
-33.0001,49.9999,-3.14159
-34.0001,49.9999,-3.14159
-35.0001,49.9999,-3.14159
-36.0001,49.9999,-3.14159
-37.0001,49.9999,-3.14159
-38.0001,49.9999,-3.14159
-39.0001,49.9999,-3.14159
-40.0001,49.9999,-3.14159
-41.0001,49.9999,-3.14159
-42.0001,49.9999,3.14159
-43.0001,49.9999,-3.14159
-44.0001,49.9999,-3.14159
-45.0001,49.9999,-3.14159
-46.0001,49.9999,-3.14159
-47.0001,49.9999,-3.14159
-48.0001,49.9999,-3.14159
-49.0001,49.9999,-3.14159
-50.0001,49.9999,-3.14159
-50.0001,48.9999,-1.57079
-50.0001,47.9999,-1.57079
-50.0001,46.9999,-1.57079
-50.0001,45.9999,-1.57079
-50.0001,44.9999,-1.57079
-50.0001,43.9999,-1.57079
-50.0001,42.9999,-1.57079
-50.0001,41.9999,-1.57079
-50.0001,40.9999,-1.57079
-50.0001,39.9999,-1.5708
-50.0001,38.9999,-1.57079
-50.0001,37.9999,-1.5708
-50.0001,36.9999,-1.5708
-50.0001,35.9999,-1.5708
-50.0001,34.9999,-1.5708
-50.0001,33.9999,-1.57079
-50.0001,32.9999,-1.57079
-50.0001,31.9999,-1.57079
-50.0001,30.9999,-1.57079
-50,29.9999,-1.5708
-50,28.9999,-1.57079
-50,27.9999,-1.57079
-50,26.9999,-1.57079
-50,25.9999,-1.57079
-50,24.9999,-1.57079
-50,23.9999,-1.57079
-50,22.9999,-1.57079
-50,21.9999,-1.57079
-50,20.9999,-1.57079
-50,19.9999,-1.57079
-50,18.9999,-1.57079
-50,17.9999,-1.57079
-50,16.9999,-1.57079
-50,15.9999,-1.57079
-50,14.9999,-1.57079
-49,14.9999,3.56E-06
-48,14.9999,2.89E-06
-47,14.9999,2.50E-06
-46,14.9999,2.28E-06
-45,14.9999,1.34E-06
-44,14.9999,1.50E-06
-43,14.9999,6.25E-07
-42,14.9999,8.91E-07
-41,14.9999,1.41E-06
-40,14.9999,1.10E-06
-39,14.9999,5.50E-07
-38,14.9999,8.18E-08
-37,14.9999,5.96E-07
-36,14.9999,9.36E-07
-35,14.9999,1.53E-06
-34,14.9999,2.10E-06
-33,14.9999,1.51E-06
-32,14.9999,1.50E-06
-31,14.9999,1.59E-06
-30,14.9999,1.78E-06
-29,14.9999,2.07E-06
-28,15,2.45E-06
-27,15,2.94E-06
-26,15,3.52E-06
-25,15,3.55E-06
-24,15,3.62E-06
-23,15,3.20E-06
-22,15,2.28E-06
-21,15,1.58E-06
-20,15,1.81E-06
-19,15,3.43E-07
-18,15,-1.15E-07
-17,15,3.03E-07
-16,15,4.34E-07
-15,15,2.79E-07
-14,15,9.13E-07
-13,15,1.94E-06
-12,15,1.90E-06
-11,15,1.86E-06
-10,15,1.83E-06
-9.00002,15,1.43E-06
-8.00002,15,2.21E-06
-7.00002,15,1.08E-06
-6.00002,15,3.55E-07
-5.00002,15,-7.69E-08
-5.00002,16,1.5708
-5.00003,17,1.5708
-5.00003,18,1.5708
-5.00003,19,1.5708
-5.00003,20,1.5708
-5.00003,21,1.5708
-5.00004,22,1.5708
-5.00004,23,1.5708
-5.00004,24,1.5708
-5.00004,25,1.5708
-5.00004,26,1.5708
-5.00004,27,1.5708
-5.00005,28,1.5708
-5.00005,29,1.5708
-5.00005,30,1.5708
-5.00005,31,1.5708
-5.00006,32,1.5708
-5.00006,33,1.5708
-5.00006,34,1.5708
-5.00006,35,1.5708
-5.00006,36,1.5708
-5.00006,37,1.5708
-5.00007,38,1.5708
-5.00007,39,1.5708
-5.00007,40,1.5708
-5.00007,41,1.5708
-5.00007,42,1.5708
-5.00007,43,1.5708
-5.00007,44,1.5708
-5.00007,45,1.5708
-5.00007,46,1.5708
-5.00008,47,1.5708
-5.00008,48,1.5708
-5.00008,49,1.5708
-5.00008,50,1.5708
-6.00008,50,-3.14159
-7.00008,50,-3.14159
-8.00008,50,-3.14159
-9.00008,50,-3.14159
-10.0001,50,-3.14159
-11.0001,50,-3.14159
-12.0001,50,-3.14159
-13.0001,50,-3.14159
-14.0001,50,-3.14159
-15.0001,50,-3.14159
-16.0001,50,-3.14159
-17.0001,50,-3.14159
-18.0001,50,-3.14159
-19.0001,50,-3.14159
-20.0001,50,-3.14159
-21.0001,50,-3.14159
-22.0001,50,-3.14159
-23.0001,50,-3.14159
-24.0001,50,-3.14159
-25.0001,50,-3.14159
-26.0001,50,-3.14159
-27.0001,50,-3.14159
-28.0001,50,-3.14159
-29.0001,49.9999,-3.14159
-30.0001,49.9999,-3.14159
-31.0001,49.9999,-3.14159
-32.0001,49.9999,-3.14159
-33.0001,49.9999,-3.14159
-34.0001,49.9999,-3.14159
-35.0001,49.9999,-3.14159
-36.0001,49.9999,-3.14159
-37.0001,49.9999,-3.14159
-38.0001,49.9999,-3.14159
-39.0001,49.9999,-3.14159
-40.0001,49.9999,-3.14159
-41.0001,49.9999,-3.14159
-42.0001,49.9999,-3.14159
-43.0001,49.9999,-3.14159
-44.0001,49.9999,-3.14159
-45.0001,49.9999,-3.14159
-46.0001,49.9999,-3.14159
-47.0001,49.9999,-3.14159
-48.0001,49.9999,-3.14159
-49.0001,49.9999,-3.14159
-50.0001,49.9999,-3.14159
-50.0001,48.9999,-1.57079
-50.0001,47.9999,-1.57079
-50.0001,46.9999,-1.57079
-50.0001,45.9999,-1.57079
-50.0001,44.9999,-1.57079
-50.0001,43.9999,-1.5708
-50.0001,42.9999,-1.57079
-50.0001,41.9999,-1.57079
-50.0001,40.9999,-1.57079
-50.0001,39.9999,-1.57079
-50.0001,38.9999,-1.57079
-50.0001,37.9999,-1.57079
-50.0001,36.9999,-1.57079
-50.0001,35.9999,-1.5708
-50.0001,34.9999,-1.57079
-50.0001,33.9999,-1.5708
-50.0001,32.9999,-1.5708
-50.0001,31.9999,-1.5708
-50.0001,30.9999,-1.5708
-50.0001,29.9999,-1.5708
-50,28.9999,-1.5708
-50,27.9999,-1.57079
-50,26.9999,-1.57079
-50,25.9999,-1.57079
-50,24.9999,-1.57079
-50,23.9999,-1.5708
-50,22.9999,-1.5708
-50,21.9999,-1.5708
-50,20.9999,-1.57079
-50,19.9999,-1.57079
-50,18.9999,-1.57079
-50,17.9999,-1.57079
-50,16.9999,-1.57079
-50,15.9999,-1.57079
-50,14.9999,-1.57079
-50,13.9999,-1.57079
-50,12.9999,-1.57079
-50,11.9999,-1.57079
-50,10.9999,-1.5708
-50,9.99992,-1.5708
-50,8.99992,-1.5708
-50,7.99992,-1.57079
-50,6.99992,-1.57079
-50,5.99992,-1.57079
-50,4.99992,-1.57079
-50,3.99992,-1.57079
-50,2.99992,-1.57079
-50,1.99992,-1.5708
-50,0.999923,-1.57079
-50,-7.70E-05,-1.5708
-50,-1.00008,-1.5708
-50,-2.00008,-1.5708
-50,-3.00008,-1.57079
-50,-4.00008,-1.57079
-50,-5.00008,-1.57079
-50,-6.00008,-1.57079
-50,-7.00008,-1.5708
-50,-8.00008,-1.5708
-50,-9.00008,-1.57079
-50,-10.0001,-1.57079
-50,-11.0001,-1.57079
-50,-12.0001,-1.57079
-50,-13.0001,-1.57079
-50,-14.0001,-1.57079
-50,-15.0001,-1.5708
-50,-16.0001,-1.57079
-50,-17.0001,-1.57079
-50,-18.0001,-1.57079
-50,-19.0001,-1.57079
-50,-20.0001,-1.57079
-50,-21.0001,-1.57079
-50,-22.0001,-1.57079
-50,-23.0001,-1.57079
-50,-24.0001,-1.57079
-50,-25.0001,-1.57079
-50,-26.0001,-1.57079
-50,-27.0001,-1.5708
-50,-28.0001,-1.57079
-50,-29.0001,-1.5708
-50,-30.0001,-1.5708
-50,-31.0001,-1.57079
-50,-32.0001,-1.57079
-50,-33.0001,-1.57079
-49.9999,-34.0001,-1.5708
-49.9999,-35.0001,-1.57079
-49.9999,-36.0001,-1.57079
-49.9999,-37.0001,-1.5708
-49.9999,-38.0001,-1.57079
-49.9999,-39.0001,-1.57079
-49.9999,-40.0001,-1.5708
-49.9999,-41.0001,-1.5708
-49.9999,-42.0001,-1.57079
-49.9999,-43.0001,-1.5708
-49.9999,-44.0001,-1.5708
-49.9999,-45.0001,-1.57079
-49.9999,-46.0001,-1.57079
-49.9999,-47.0001,-1.57079
-49.9999,-48.0001,-1.5708
-49.9999,-49.0001,-1.5708
-49.9999,-50.0001,-1.5708
-48.9999,-50.0001,2.00E-06
-47.9999,-50.0001,2.42E-06
-46.9999,-50.0001,7.12E-07
-45.9999,-50.0001,1.33E-06
-44.9999,-50.0001,2.11E-06
-43.9999,-50.0001,1.26E-06
-42.9999,-50.0001,1.18E-06
-41.9999,-50.0001,9.47E-07
-40.9999,-50.0001,3.10E-06
-39.9999,-50.0001,2.82E-06
-38.9999,-50.0001,2.50E-06
-37.9999,-50.0001,7.05E-07
-36.9999,-50.0001,1.23E-06
-35.9999,-50.0001,2.95E-06
-34.9999,-50.0001,3.40E-06
-33.9999,-50.0001,3.80E-06
-32.9999,-50,2.54E-06
-31.9999,-50,1.30E-06
-30.9999,-50,1.58E-06
-29.9999,-50,1.61E-06
-29.9999,-51,-1.57079
-29.9999,-52,-1.5708
-29.9999,-53,-1.5708
-29.9999,-54,-1.5708
-29.9999,-55,-1.5708
-28.9999,-55,1.97E-06
-27.9999,-55,1.87E-06
-26.9999,-55,1.67E-06
-25.9999,-55,7.46E-07
-24.9999,-55,9.42E-08
-23.9999,-55,1.39E-06
-22.9999,-55,9.75E-07
-21.9999,-55,1.59E-06
-20.9999,-55,2.62E-06
-19.9999,-55,2.32E-06
-18.9999,-55,1.84E-06
-17.9999,-55,1.94E-06
-16.9999,-55,2.50E-06
-15.9999,-55,1.39E-06
-14.9999,-55,9.55E-07
-13.9999,-55,2.06E-06
-12.9999,-55,1.62E-06
-11.9999,-55,2.70E-06
-10.9999,-55,2.94E-06
-9.99992,-55,2.51E-06
-8.99992,-55,3.15E-06
-7.99992,-55,1.97E-06
-6.99992,-55,1.52E-06
-5.99992,-55,1.09E-06
-4.99992,-55,1.58E-06
-3.99992,-55,1.72E-06
-2.99992,-55,8.74E-07
-1.99992,-55,1.37E-06
-0.999917,-55,1.81E-06
8.32E-05,-55,8.80E-07
1.00008,-55,1.51E-06
2.00008,-55,2.58E-06
3.00008,-55,1.14E-06
4.00008,-55,1.81E-06
5.00008,-55,2.54E-06
6.00008,-55,8.79E-07
7.00008,-55,3.43E-07
8.00008,-55,2.34E-07
9.00008,-55,3.98E-07
10.0001,-55,1.43E-06
11.0001,-55,9.13E-07
12.0001,-55,9.34E-07
13.0001,-55,2.32E-06
14.0001,-55,3.46E-06
15.0001,-55,3.41E-06
16.0001,-55,2.42E-06
17.0001,-55,2.11E-06
18.0001,-55,8.38E-07
19.0001,-55,6.17E-07
20.0001,-55,1.35E-06
21.0001,-55,6.04E-07
22.0001,-55,1.07E-06
23.0001,-55,1.36E-06
24.0001,-55,1.02E-06
25.0001,-55,1.15E-06
26.0001,-55,1.10E-06
27.0001,-55,9.00E-07
28.0001,-55,1.43E-06
29.0001,-55,9.79E-07
30.0001,-55,4.95E-07
31.0001,-55,1.02E-06
32.0001,-55,8.52E-07
33.0001,-55,2.64E-06
34.0001,-54.9999,1.76E-06
35.0001,-54.9999,9.81E-07
36.0001,-54.9999,2.76E-07
37.0001,-54.9999,9.71E-07
38.0001,-54.9999,1.39E-06
39.0001,-54.9999,1.12E-06
40.0001,-54.9999,5.49E-08
41.0001,-54.9999,1.34E-06
42.0001,-54.9999,-4.17E-07
43.0001,-54.9999,-6.95E-07
44.0001,-54.9999,1.43E-06
45.0001,-54.9999,3.42E-06
46.0001,-54.9999,2.89E-06
47.0001,-54.9999,3.34E-07
48.0001,-54.9999,5.07E-07
49.0001,-54.9999,4.20E-07
50.0001,-54.9999,4.34E-07
50.0001,-53.9999,1.5708
50.0001,-52.9999,1.5708
50.0001,-51.9999,1.5708
50.0001,-50.9999,1.5708
50.0001,-49.9999,1.5708
50.0001,-48.9999,1.5708
50.0001,-47.9999,1.5708
50.0001,-46.9999,1.5708
50.0001,-45.9999,1.5708
50.0001,-44.9999,1.5708
50.0001,-43.9999,1.5708
50.0001,-42.9999,1.5708
50.0001,-41.9999,1.5708
50.0001,-40.9999,1.5708
50.0001,-39.9999,1.5708
50.0001,-38.9999,1.5708
50.0001,-37.9999,1.5708
50.0001,-36.9999,1.5708
50.0001,-35.9999,1.5708
50,-34.9999,1.5708
50,-33.9999,1.5708
50,-32.9999,1.5708
50,-31.9999,1.5708
50,-30.9999,1.5708
50,-29.9999,1.5708
50,-28.9999,1.5708
50,-27.9999,1.5708
50,-26.9999,1.5708
50,-25.9999,1.5708
50,-24.9999,1.5708
50,-23.9999,1.5708
50,-22.9999,1.5708
50,-21.9999,1.5708
50,-20.9999,1.5708
50,-19.9999,1.5708
50,-18.9999,1.5708
50,-17.9999,1.5708
50,-16.9999,1.5708
50,-15.9999,1.5708
50,-14.9999,1.5708
50,-13.9999,1.5708
50,-12.9999,1.5708
50,-11.9999,1.5708
50,-10.9999,1.5708
50,-9.99993,1.5708
50,-8.99993,1.5708
50,-7.99993,1.5708
50,-6.99993,1.5708
50,-5.99993,1.5708
50,-4.99993,1.5708
49,-4.99993,-3.14159
48,-4.99993,3.14159
47,-4.99993,-3.14159
46,-4.99994,-3.14159
45,-4.99994,-3.14159
45,-3.99994,1.5708
45,-2.99994,1.5708
45,-1.99994,1.5708
45,-0.999939,1.5708
45,6.14E-05,1.5708
45,1.00006,1.5708
45,2.00006,1.5708
45,3.00006,1.5708
45,4.00006,1.5708
45,5.00006,1.5708
45,6.00006,1.5708
45,7.00006,1.5708
45,8.00006,1.5708
45,9.00006,1.5708
45,10.0001,1.5708
45,11.0001,1.5708
45,12.0001,1.5708
45,13.0001,1.5708
45,14.0001,1.5708
45,15.0001,1.5708
45,16.0001,1.5708
45,17.0001,1.5708
45,18.0001,1.5708
45,19.0001,1.5708
45,20.0001,1.5708
45,21.0001,1.5708
45,22.0001,1.5708
45,23.0001,1.5708
45,24.0001,1.5708
45,25.0001,1.5708
45,26.0001,1.5708
45,27.0001,1.5708
45,28.0001,1.5708
45,29.0001,1.5708
45,30.0001,1.5708
45,31.0001,1.5708
44.9999,32.0001,1.5708
44.9999,33.0001,1.5708
44.9999,34.0001,1.5708
44.9999,35.0001,1.5708
44.9999,36.0001,1.5708
44.9999,37.0001,1.5708
44.9999,38.0001,1.5708
44.9999,39.0001,1.5708
44.9999,40.0001,1.5708
44.9999,41.0001,1.5708
44.9999,42.0001,1.5708
44.9999,43.0001,1.5708
44.9999,44.0001,1.5708
44.9999,45.0001,1.5708
44.9999,46.0001,1.5708
44.9999,47.0001,1.5708
44.9999,48.0001,1.5708
44.9999,49.0001,1.5708
44.9999,50.0001,1.5708
45.9999,50.0001,-9.63E-07
46.9999,50.0001,4.40E-07
47.9999,50.0001,2.13E-06
48.9999,50.0001,1.59E-06
49.9999,50.0001,2.86E-06
49.9999,49.0001,-1.57079
49.9999,48.0001,-1.57079
49.9999,47.0001,-1.57079
49.9999,46.0001,-1.57079
49.9999,45.0001,-1.57079
48.9999,45.0001,3.14159
47.9999,45.0001,3.14159
46.9999,45.0001,-3.14159
45.9999,45.0001,-3.14159
44.9999,45.0001,-3.14159
44.9999,44.0001,-1.57079
44.9999,43.0001,-1.57079
44.9999,42.0001,-1.5708
44.9999,41.0001,-1.57079
44.9999,40.0001,-1.5708
44.9999,39.0001,-1.57079
44.9999,38.0001,-1.57079
44.9999,37.0001,-1.5708
44.9999,36.0001,-1.57079
44.9999,35.0001,-1.57079
44.9999,34.0001,-1.57079
44.9999,33.0001,-1.57079
44.9999,32.0001,-1.57079
45,31.0001,-1.57079
45,30.0001,-1.57079
44,30.0001,-3.14159
43,30.0001,-3.14159
42,30.0001,-3.14159
41,30.0001,-3.14159
40,30.0001,-3.14159
40,29.0001,-1.57079
40,28.0001,-1.57079
40,27.0001,-1.57079
40,26.0001,-1.57079
40,25.0001,-1.57079
40,24.0001,-1.5708
40,23.0001,-1.57079
40,22.0001,-1.5708
40,21.0001,-1.5708
40,20.0001,-1.57079
40,19.0001,-1.57079
40,18.0001,-1.57079
40,17.0001,-1.5708
40,16.0001,-1.5708
40,15.0001,-1.57079
40,14.0001,-1.57079
40,13.0001,-1.57079
40,12.0001,-1.57079
40,11.0001,-1.57079
40,10.0001,-1.57079
40,9.00005,-1.57079
40,8.00005,-1.5708
40,7.00005,-1.5708
40,6.00005,-1.5708
40,5.00005,-1.5708
40,4.00005,-1.5708
40,3.00005,-1.5708
40,2.00005,-1.57079
40,1.00006,-1.57079
40,5.50E-05,-1.57079
39,5.10E-05,-3.14159
38,4.86E-05,-3.14159
37,4.73E-05,-3.14159
36,4.60E-05,-3.14159
35,4.49E-05,-3.14159
35,-0.999955,-1.57079
35,-1.99995,-1.57079
35,-2.99995,-1.57079
35,-3.99995,-1.57079
35,-4.99995,-1.57079
35,-5.99995,-1.57079
35,-6.99995,-1.5708
35,-7.99995,-1.5708
35,-8.99995,-1.5708
35,-9.99995,-1.5708
35,-11,-1.5708
35,-12,-1.5708
35,-13,-1.5708
35,-14,-1.57079
35,-15,-1.5708
35,-16,-1.5708
35,-17,-1.5708
35,-18,-1.57079
35,-19,-1.5708
35,-20,-1.5708
35,-21,-1.5708
35,-22,-1.5708
35,-23,-1.5708
35,-24,-1.5708
35,-25,-1.5708
35,-26,-1.5708
35,-27,-1.57079
35,-28,-1.5708
35,-29,-1.5708
35,-30,-1.5708
35,-31,-1.5708
35,-32,-1.5708
35,-33,-1.5708
35,-33.9999,-1.5708
35,-34.9999,-1.57079
35.0001,-35.9999,-1.57079
35.0001,-36.9999,-1.57079
35.0001,-37.9999,-1.57079
35.0001,-38.9999,-1.5708
35.0001,-39.9999,-1.57079
35.0001,-40.9999,-1.57079
35.0001,-41.9999,-1.57079
35.0001,-42.9999,-1.57079
35.0001,-43.9999,-1.5708
35.0001,-44.9999,-1.57079
35.0001,-45.9999,-1.5708
35.0001,-46.9999,-1.57079
35.0001,-47.9999,-1.57079
35.0001,-48.9999,-1.57079
35.0001,-49.9999,-1.57079
34.0001,-49.9999,-3.14159
33.0001,-50,-3.14159
32.0001,-50,-3.14159
31.0001,-50,-3.14159
30.0001,-50,-3.14159
29.0001,-50,-3.14159
28.0001,-50,-3.14159
27.0001,-50,-3.14159
26.0001,-50,-3.14159
25.0001,-50,-3.14159
24.0001,-50,-3.14159
23.0001,-50,-3.14159
22.0001,-50,-3.14159
21.0001,-50,-3.14159
20.0001,-50,-3.14159
19.0001,-50,-3.14159
18.0001,-50,-3.14159
17.0001,-50,-3.14159
16.0001,-50,-3.14159
15.0001,-50,-3.14159
14.0001,-50,-3.14159
13.0001,-50,-3.14159
12.0001,-50,-3.14159
11.0001,-50,-3.14159
10.0001,-50,-3.14159
10.0001,-49,1.5708
10.0001,-48,1.5708
10.0001,-47,1.5708
10.0001,-46,1.5708
10.0001,-45,1.5708
10.0001,-44,1.5708
10.0001,-43,1.5708
10.0001,-42,1.5708
10.0001,-41,1.5708
10.0001,-40,1.5708
10.0001,-39,1.5708
10.0001,-38,1.5708
10.0001,-37,1.5708
10.0001,-36,1.5708
10.0001,-35,1.5708
10.0001,-34,1.5708
10,-33,1.5708
10,-32,1.5708
10,-31,1.5708
10,-30,1.5708
10,-29,1.5708
10,-28,1.5708
10,-27,1.5708
10,-26,1.5708
10,-25,1.5708
10,-24,1.5708
10,-23,1.5708
10,-22,1.5708
10,-21,1.5708
10,-20,1.5708
10,-19,1.5708
10,-18,1.5708
10,-17,1.5708
10,-16,1.5708
10,-15,1.5708
10,-14,1.5708
10,-13,1.5708
10,-12,1.5708
10,-11,1.5708
10,-9.99999,1.5708
10,-8.99999,1.5708
10,-7.99999,1.5708
10,-6.99999,1.5708
10,-5.99999,1.5708
10,-4.99999,1.5708
10,-3.99999,1.5708
10,-2.99999,1.5708
10,-1.99999,1.5708
10,-0.999986,1.5708
10,1.44E-05,1.5708
10,1.00001,1.5708
10,2.00002,1.5708
10,3.00002,1.5708
10,4.00002,1.5708
9.99999,5.00002,1.5708
8.99999,5.00002,-3.14159
7.99999,5.00001,-3.14159
6.99999,5.00001,-3.14159
5.99999,5.00001,-3.14159
4.99999,5.00001,-3.14159
4.99999,6.00001,1.5708
4.99999,7.00001,1.5708
4.99999,8.00001,1.5708
4.99999,9.00001,1.5708
4.99998,10,1.5708
4.99998,11,1.5708
4.99998,12,1.5708
4.99998,13,1.5708
4.99998,14,1.5708
4.99998,15,1.5708
4.99997,16,1.5708
4.99997,17,1.5708
4.99997,18,1.5708
4.99997,19,1.5708
4.99997,20,1.5708
4.99997,21,1.5708
4.99997,22,1.5708
4.99996,23,1.5708
4.99996,24,1.5708
4.99996,25,1.5708
4.99996,26,1.5708
4.99996,27,1.5708
4.99996,28,1.5708
4.99995,29,1.5708
4.99995,30,1.5708
5.99995,30,6.53E-07
